Avg. Area Income,Avg. Area House Age,Avg. Area Number of Rooms,Avg. Area Number of Bedrooms,Area Population,Price,Address
79631.58777239428,6.458639941094593,7.6904804957416975,5.3,50954.00198121405,1882118.610971276,"32196 Angela Square Apt. 656
Lake Jaime, OR 21586-3962"
69384.37075447504,5.6422262058791,6.210895018343997,3.33,46833.35897974287,1156786.0838810971,"19654 Dale Neck
Jacksontown, MS 97868-5501"
82851.73020721672,4.8652509030801045,6.773178179232684,2.22,33366.27463935383,1232974.1420829988,"478 Lee Keys Apt. 877
Tamaratown, PR 96836-6503"
76759.26927966879,7.983741985493159,7.613237024552518,5.26,23752.36100885612,1660770.001712214,"97953 Martinez Tunnel Apt. 675
Williamstown, IA 03085-1191"
57818.79941066572,6.855622576491202,6.051938963481718,4.37,37984.18798184645,911247.817023832,"2097 Smith Fields
Barberville, NM 87706"
88721.12121433955,5.985678672938942,6.716590110027322,3.22,30965.57789460752,1528987.3248816102,"882 Salas Course Apt. 021
Port Erica, WA 18765-4834"
69635.59874744869,6.721373833995835,6.264976849173888,2.09,26312.35883386983,1158677.2019706806,"74700 Hardy Radial
East Lauraport, CA 80651"
69277.8912498076,6.142591681366374,7.811724470630432,5.15,43717.9130919397,1415073.6141811854,"256 Sanchez Ports Apt. 057
Johnmouth, PA 69763"
71267.70624977183,5.579520821612365,8.105228297262792,4.4,36795.39816513962,1308231.769411766,"96391 Deborah Glens Apt. 970
East Nicole, ND 32805-3760"
81025.4482787184,5.888374575219824,6.386952949676693,4.02,25851.03903364755,1246791.0287114407,"073 Gary Forest
Leahstad, TX 29670-4461"
77456.4057275939,6.394246585656201,7.205733257686268,3.48,37997.54791508851,1587015.3568694545,"0287 Heather Centers
Thompsonborough, VA 47145"
70739.46009573009,6.710699575938633,7.166501645912911,6.28,35148.66775270884,1405933.0186992486,"67095 Jeffrey Islands Suite 573
West Elizabeth, MI 33061-9433"
61058.96858614092,4.9143960845741,5.917112689708719,4.35,36325.304633198655,729990.0243899535,"6317 Walsh Key
Rachelbury, WY 60943"
61581.04804882599,4.993286512751451,6.529445635281067,2.2,43070.51538641273,926882.9194765616,"360 Gray Shore
North Cherylside, PR 98151-1382"
73969.66466522547,6.446537103048887,8.216773466810384,6.0,39663.85422628883,1634945.8075096812,"23210 Vaughn Plaza
Patrickview, FM 32471-7299"
72363.20417479906,4.509671100906738,4.525421030814885,3.03,42543.53999624489,792174.1738214786,"6294 Jackson Plaza Apt. 411
Franklinchester, MT 96407"
70404.49610371923,5.544083725506495,6.001261362192467,2.02,37127.9255010042,1114430.95342313,"73080 Veronica Turnpike Suite 991
New Debra, VA 61246"
77742.1891532105,5.0766246695773605,7.3775116495697795,4.41,22231.830323333797,1105024.4162669778,"USS Jackson
FPO AP 03152"
62911.518317444425,6.283559889744335,6.056316024226691,3.25,39738.27109286689,1133084.3238238392,"7279 Gonzalez Branch
Jamesfurt, MO 42807-4704"
54623.76528875075,5.844598703000245,8.297124356841902,4.03,41939.51507177032,888866.3945395602,"0080 Joseph Club
Port Amy, NC 28150-6291"
72747.12903299861,5.665250632247303,6.783121451906031,3.35,35060.348632345296,1171989.7178084098,"0848 Keith Mill
Waltonside, CA 81957-8915"
63317.04758881903,7.077045819714266,6.828565661401715,3.02,43523.95175235426,1479063.2137821943,"7715 Cathy Plain Suite 160
New Angelica, TX 28872-3619"
68805.02073083728,6.0959919978177695,8.126158726796017,6.37,40744.09196872339,1300362.0280723723,"416 Cesar Points Suite 572
Smithmouth, AK 47239-2228"
71786.92676076994,6.498608508233652,8.776660808826081,3.2,50678.78020906994,1678347.5275379843,"394 Johnson Burgs Suite 350
West Troyville, PR 96462-8199"
75844.98746031147,5.876525482962268,6.6864444726511705,4.17,31903.37546684884,1108912.5146293468,"985 Matthew Circles Apt. 923
Dannymouth, MO 92329"
64296.50417918144,7.125630491753683,8.084430400929044,5.4,37562.548061498965,1484653.884070311,"46929 Butler Springs Suite 977
Bakerstad, OH 04777"
77514.59354381205,4.138822758016864,6.8127971555231,2.33,30820.80776817533,985059.3058065888,"USNS Morton
FPO AP 44353-3930"
49863.22687394159,6.777375018833532,9.640681638087132,5.03,42056.84712451792,1389047.5577764665,"USNS Howard
FPO AA 17082-9588"
71529.48250764735,5.8084003588737225,5.5614143266066325,3.06,36200.37238788912,1113314.6988738158,"8356 Gilbert Summit Suite 131
Javierchester, NY 76064-7178"
71946.5149869796,5.498112931496408,8.049264146395682,3.2,35094.188420029735,1169653.821377547,"5313 Mendez Islands Suite 470
East Jackfort, AK 38734"
71624.58536664362,5.646393371098696,7.43833552941017,6.03,29089.783589920666,1175868.9992109209,"9822 Theresa Spur Suite 629
North Vicki, AR 88326"
65673.7513636956,5.689867244394351,7.346789774452675,6.27,32367.446375161828,1166158.1846876713,"020 Lisa Orchard
North Nathanielberg, CA 52423"
56553.5502526617,5.691129212559008,7.021252354277723,3.15,29682.409864227804,746096.728900488,"PSC 4455, Box 3268
APO AP 45454"
71922.83516873862,6.174733572063174,7.301554794349278,6.18,21016.05592555025,1129582.838422086,"97844 John Street
South Brent, LA 53590"
68222.74258291932,6.3090693346945175,7.0570619208843866,6.22,32660.43971116007,1064703.3052359354,"005 Howard Court
South Samuel, ID 25951"
74729.99606212534,5.829200134490403,8.10910512316297,5.1,20696.445356237648,1281537.3681660516,"086 Ellis Ford Suite 326
Christophermouth, GU 30825-6006"
82632.04577050378,5.302244662500075,5.036428917792847,3.38,13162.97965569857,900973.3763955472,"0437 Martinez Lane
East Joseph, AK 09199-1914"
74388.60125721569,4.273992745068377,5.575260460224512,3.05,33763.08393957269,866142.183934873,"52319 Derek Ports
Buckleyton, AL 80725"
61212.19547976767,6.408500651453943,5.538058083063562,3.5,32045.559867731183,1103072.438661612,"08136 Sparks Common Suite 382
West Rachaelville, MH 17135-7024"
81909.50692571551,8.536346170435625,6.633944573755247,2.0,30777.970174965663,1788515.8176129346,"183 Brendan Trace Suite 990
Millerside, FL 28725"
71467.13015550697,6.48515051672506,6.995179317892068,3.33,39812.306419469685,1357366.5283162282,"72667 Timothy Flat Apt. 173
Robinsonmouth, GU 99851-4011"
66733.63181139683,7.402303152589003,7.219763303654298,3.27,35193.211499002224,1424283.373183943,"5170 Dakota Meadows
Grossshire, IL 63959-6036"
67775.54642323844,5.049142026443975,7.845249622130733,3.17,38345.58108279172,1101120.2587428256,"8601 Tyler Shore Suite 395
Hoopermouth, OR 94949-4346"
69379.23817174447,8.207386060033253,8.273386771684345,6.4,34612.763716045105,1827476.1960615185,"74689 Greer Stream Suite 365
West Matthew, TX 02902-3581"
76460.22067260153,7.030844864310821,6.629940741772738,4.16,46851.04219008501,1748782.8086400446,"0091 Park Junction
Port Leslie, AZ 49290"
63907.71655464613,5.1550561601946585,8.060010956317187,4.14,28299.463314908386,1003905.0595460528,"2001 Stephen Plains Suite 265
Jonesmouth, FL 96973"
76443.23184355826,6.004825721355648,5.6008729723103245,3.29,40128.85350162647,1272719.6318939514,"975 Zamora Mews Suite 866
Christopherfurt, SD 58513-7345"
61091.45388054303,5.997742589499708,8.196511734460422,4.05,46536.72488235598,1450122.715015601,"997 Sierra Fords
West Daniel, DE 34733"
49856.23049614869,6.818452889749088,7.0801537391746425,5.38,51528.83585214408,1050541.31394844,"Unit 6923 Box 8144
DPO AP 20812"
64336.176302530665,6.24071555252051,5.540148415159512,4.26,43218.17515965017,1028760.4652352538,"844 Jennifer Trace
Waltersland, VT 07440-3816"
76541.47991577517,5.660339804445549,8.177654293293061,3.03,45686.082732624775,1734814.160325652,"60984 Jeffrey Walk
Lake Devinport, NJ 48846-8791"
62406.53098962405,4.899213193243979,7.254178535609922,6.12,30541.09938391207,1029855.7140241184,"16888 Turner Trail
Gentrytown, MD 77676"
56696.510703863845,6.736575336062044,9.14561411108592,3.06,26083.320689086508,1245967.7994219903,"131 Weber Plain
South Brittney, KY 62380-9095"
88768.26322531172,4.7579231414537055,5.577576305267367,4.45,39144.947587119015,1563193.0971185905,"4268 James Island
Zunigaburgh, CA 76077-3559"
51474.30702172881,5.5726719318608255,7.509012339515255,5.11,38952.18916862148,902520.9400336036,"086 Pham Plains
Michaelhaven, TN 89309-1566"
74968.4173232895,4.709498404146614,6.556382368550046,3.08,28045.42214353184,1093506.0142506592,"61648 Sanchez Circles
Lake Leechester, LA 49969"
59709.933109846985,6.320753254964687,6.376804344225521,3.32,39383.96585989912,1012023.3986385613,"319 Wang Mills
New Kevinview, AS 20982-6227"
66467.92305131779,7.484255954439765,6.570454840922631,4.27,59258.486023751815,1820189.5328040929,"060 John Place Suite 221
New Susanmouth, DC 29629"
80077.93050188168,5.739521832646616,7.437009144975367,4.5,30774.394305079863,1603342.6692674868,"PSC 1954, Box 1271
APO AP 28196"
67203.28573801894,7.206743705595572,7.303116175027231,6.09,44610.45332026536,1539084.9218209032,"18136 Torres Square Apt. 467
Lindsaymouth, NE 24349-0488"
63081.10210438376,5.671466483710291,7.542075812611222,5.35,41562.41094035466,1244789.0220019894,"61395 Shawn Well Suite 206
Jamesfurt, PA 22194-5703"
54447.68605166547,6.148758825736682,6.077188812741076,2.4,50200.6101077272,1008649.9293008102,"185 Carson Green
Lake Clairetown, PA 77596"
62126.747103853886,7.156477167928923,8.200831778624474,5.38,20803.69328945416,1116487.3570941258,"7831 Schultz Junctions Apt. 671
Masonland, OH 12987"
74872.36118770897,6.7437172225298765,7.129029836401372,3.17,20068.15521571509,1090996.1430147758,"933 Morgan Via Apt. 871
Nicolebury, AL 14624"
53052.07477538551,5.218562664045613,6.899871596022022,2.18,25753.34376625825,766710.1734753456,"59264 Louis Station Suite 868
Ayalahaven, MH 74039"
63049.97488820333,5.56057858170534,6.1945455416926185,3.42,24985.9779986068,773360.6979872095,"PSC 8678, Box 2297
APO AP 71550-8900"
76144.48308493152,7.6269343454305085,6.134192932850684,3.12,17355.289101790982,1366405.9719604012,"25182 Long Mountain
Baileyfort, MO 57068"
80488.7893072555,5.1583546680273376,4.956271804541233,2.41,36743.26833902647,1273308.7102709203,"67397 Thompson Plaza Apt. 728
Lawrencefurt, MS 06637"
72392.88503561032,5.581331967610668,7.081653163943845,4.23,23997.45355405209,1014430.120566306,"24595 Christopher Junction
New Roberttown, VA 17329-5074"
71375.96616425527,5.341157553051619,7.686869052297782,5.39,30469.54896814164,1103648.2877240828,"8181 Michelle Fords Apt. 976
South Sharonborough, IL 69416-4860"
57094.78148719436,6.893043577514874,7.118791272273474,5.19,30878.999272084693,1079408.5949822334,"6837 Kristen Freeway Apt. 429
Benjaminton, FL 22486-2883"
79095.27923038202,6.666808866050952,6.738533682427653,2.5,23624.24893732645,1476392.5507553308,"84108 Michelle Port Apt. 163
North Bobby, PW 48245-3014"
86247.1750402076,4.888658789454448,6.920656534922634,2.25,44610.0350592587,1638541.9393635048,"095 Thompson Cove Suite 038
East Tonystad, CT 43809"
78054.1455162177,6.929277262060357,5.421475759112365,2.45,16143.664966316504,975921.8633596773,"4243 Johnson Parks Suite 665
Dianachester, UT 89393"
73086.23820664003,6.648406794489484,6.395175979754682,4.34,28913.106055732955,1353182.4938991645,"007 Sheri Lodge
Norrisland, AZ 62078-3739"
82830.59352676486,5.933625868501072,7.124916622686111,4.13,32026.91225344492,1342245.9687061738,"363 Frank Stream Apt. 529
East Lucasmouth, KS 62133-6540"
57868.26663232143,6.042906909280298,7.423526770172239,6.27,45196.15396424709,1189069.1046909408,"PSC 8150, Box 6860
APO AE 97253"
60564.05153082128,5.6661585556577565,8.38233921832765,5.03,49574.10417298586,1247002.1642628403,"435 Javier Corner
Cynthiafurt, IL 83098"
75984.83110879795,6.725721311036272,7.887775836316504,4.31,42248.68585554967,1754770.5902068643,"7815 Burns Skyway Suite 637
Melissaborough, TX 51087-6056"
69084.55162979437,6.7650763656784765,5.772280411968984,3.02,39229.57971128547,1191564.199934324,"58244 Gregory Stravenue Suite 061
Markberg, OR 63045"
84452.4550661708,5.103683065208996,7.981941646993152,4.48,38221.13574588705,1482107.3699638068,"PSC 7487, Box 2783
APO AA 75396"
40141.566476517415,5.055819675213783,7.398153930781892,4.46,53364.462880963205,744291.0273210739,"359 Kevin Fall Suite 310
North Anitaton, NJ 95026"
78160.30843328686,6.9401204052266525,7.931539538170228,5.43,39984.958207674536,1832230.092736465,"49501 John Rapids
Buckborough, ID 73832"
62622.48379304213,6.036895610124854,8.844773960333843,6.16,48899.5138186045,1502443.2297509415,"88628 Andrew Pines
Joshuafort, CO 48304-5880"
60610.61063735228,4.019356938810931,5.539636424443315,4.09,49512.90932335377,689155.5684279174,"PSC 8596, Box 3570
APO AE 98699-4988"
73679.40405854094,4.819569566680631,5.6617595091426205,4.33,42734.2432838673,1084427.0929103177,"845 Scott Rest Apt. 003
Lake Jeremy, OH 27354"
65543.33854072282,3.945932445761973,7.424296722069673,6.38,28939.03884041068,749847.1904460201,"15144 Ponce Track Suite 937
West Brian, PR 23989-3606"
70138.51255772641,6.319456523066482,6.599789183606883,4.37,33434.11258912063,1398760.046508387,"PSC 2070, Box 5168
APO AA 16531-0242"
89910.75164289806,6.22527927747815,5.662139683987958,4.45,37517.88304482415,1534156.311080115,"463 Kenneth Road Suite 441
Colonburgh, ID 94168-1507"
63617.89554950074,8.048052771462316,4.932617458179231,4.46,30692.91690318636,1124463.0404031896,"714 Valerie Isle Suite 592
Atkinsonmouth, LA 88128-9040"
71743.48382252385,8.182597765421484,7.658973254289105,5.01,44674.89102813087,1919693.23049382,"06874 Scott Causeway
Melissastad, FL 21288-1643"
69277.75897757974,5.322269839263871,7.206177863378746,5.32,57408.3128937472,1356384.6675167023,"1401 Martin Drive Suite 582
South Dennis, NE 67169"
62902.25549235032,6.577966455494432,6.711162806864492,3.4,27321.03293139968,984672.2998159366,"18878 Harrison Mission Suite 409
South Matthewton, FM 94469"
84774.45122079093,7.019666732815714,5.450658516539263,2.27,32383.555436974315,1414286.724494317,"Unit 1747 Box 4835
DPO AE 80269"
56397.31913603572,5.273051063378525,8.032969243153241,5.32,27647.448685887543,748322.708245135,"90515 Billy Field Apt. 071
Lake Ronaldton, WY 85841-8451"
80154.87151776154,7.00620019635548,5.726046838707847,4.24,45608.50108431066,1650269.179842912,"996 Cristina Park
Marshallmouth, OK 70984"
65935.61260941223,5.073181886074263,8.261632225705547,4.16,36262.4269048276,1060440.595655847,"7168 Morgan Viaduct
West Paulchester, KY 61596"
58823.0501930945,5.711384514505963,7.168189941474735,4.21,38682.56932780522,1159207.0846165894,"278 Mccormick Brooks
New Margaretland, NC 90315-1115"
72493.20943517992,6.609326162330817,7.509335526846696,4.23,40722.65597341961,1554986.694877213,"7904 Moran Road Suite 869
New Timothybury, CA 14486-4596"
82337.60107628444,5.954419415206615,8.707218388199804,4.36,41186.11421680525,1902118.6992036744,"7786 Mark Brooks Suite 913
Christopherchester, AS 28777-4081"
68061.81429892038,5.776912412344142,8.067645702405148,3.02,30689.302603831773,1255736.4085876248,"3460 Melissa Shoal
Lisachester, ND 84821-7611"
65903.25065777934,6.616682425936656,7.062268840476325,3.17,45208.38765928743,1393897.3902198137,"20278 Dominguez Mountain Apt. 630
Kaiserberg, NE 94685-3115"
67814.41733795527,6.33241301352278,5.960443411222234,4.37,35102.9959983678,1223432.8397755532,"4737 Maynard Knoll Apt. 690
Dawsonville, KY 22654-0782"
76907.2381605467,5.205508259272862,6.462700239037313,4.21,21658.409322538064,679228.9927468386,"433 Patterson Parkways
East Ryan, RI 32244-3823"
59712.8223088661,5.735499521536169,6.979752379208059,3.23,42601.84261512793,1122240.3639845713,"USNS Webb
FPO AP 49097"
84963.66340838277,7.068466765685594,6.207145313715468,3.02,40447.01074595825,1754969.16194479,"758 Chen Ramp
North Angela, IL 06000"
69516.0935629785,6.37507642928153,7.750643484766107,5.37,28373.170554798,1474417.2717291806,"438 Cox Roads Suite 282
Davidhaven, TN 97380"
68423.02318718063,5.5942513331034345,4.458940625086626,2.21,13345.56449095449,760876.0221585269,"376 Jennifer Orchard
Sandraside, PR 21095-8831"
60912.71626222701,4.81584758079883,6.823673796021046,3.17,41100.32969896883,814784.2457280058,"718 Steve Junctions
Lake Jenniferfurt, PW 52439"
64332.228792930175,5.636971894529947,7.892393117686508,4.14,36649.85271539492,1232466.3997601648,"7756 Abbott Branch Apt. 838
North Javierbury, PR 22745"
66404.59679386688,6.5757764832061465,6.713386226114342,3.5,39236.03476685158,1168845.8151736828,"660 Terri Mountains Apt. 270
New Mary, MH 35205-2457"
77081.68075196177,3.644175061597776,7.1970690845569365,6.42,40080.43542019661,1206937.31561416,"72956 Jessica Stravenue
Bethanyshire, CT 67149-6278"
68561.66042880036,6.849179008979259,7.869893327368808,4.0,31796.758809576117,1421518.6019075266,"USNS Howard
FPO AP 62646-3735"
66789.16180590063,5.390035653629261,6.783346705648634,4.47,35735.32371072192,1037033.0386214246,"8912 Erin Fort Suite 615
South Joseph, PA 68267-2295"
77235.57058887622,6.311020028101924,5.873414594030187,4.15,47328.81061158242,1610577.4966414175,"08819 Cheryl Crossroad
West Sarahchester, PA 67447"
65967.76930857648,6.847724976116604,7.777279443513267,3.14,35799.96254832016,1474546.7621461137,"842 Jackson Parkway
Angelabury, MI 68188-8699"
76801.49677767181,6.264613212088167,7.343435591828481,5.44,48481.66450637631,1673294.2461963831,"69955 Kenneth Garden
Brandonstad, GU 24710-6505"
79299.83606017836,7.009630788153499,7.537522482834909,5.22,39160.737781393655,1595663.4739549155,"PSC 7959, Box 5821
APO AA 99193"
58895.330953598605,6.5942655422478325,6.007374114743245,4.14,41856.36586415962,1187044.0528088156,"2393 Lee Viaduct Suite 890
New Matthew, HI 75319-0401"
50935.9592309389,6.606775101604723,7.326665554450678,6.14,44128.200961465926,988123.7553400168,"256 Christina Lock Suite 671
Mcclurestad, LA 85909-5086"
63665.394418437325,6.7291046183154775,7.732958945090535,3.43,44029.6818160912,1472887.2470605278,"197 Richard Dale
New Natashastad, TN 06670-3331"
58161.03740798478,5.60119311261912,6.256982113161928,3.41,29453.226866015168,626020.1694678677,"PSC 9644, Box 6552
APO AP 45110-7202"
